id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
005,23,f,0,1,25,9,1,0,3 + 1 + 8 + 1 + 1,14,12,14,13,543.6369293000316,NA,543.6369322000537,548.6568257999606,549.0956984000513,549.0957040999783,550.6126290999819,551.63069000002,w,14,0.43887260009068996,1,Correct
005,23,f,0,1,26,10,3,0,3 + 8 + 1 + 5 - 9,8,9,8,7,553.14833180001,NA,553.1483350000344,558.1682330999756,562.7117676000344,562.7117735999636,564.2289045000216,565.2474393000593,q,9,4.54353450005874,0,Incorrect
005,23,f,0,1,27,11,3,0,4 + 8 - 9 + 1 + 7,11,11,9,13,566.764602900017,NA,566.7646060000407,571.7851077000378,572.3356978000375,572.3357032999629,573.8522466999711,574.870707300026,q,11,0.5505900999996811,1,Correct
005,23,f,0,1,28,12,4,0,7 + 8 - 9 + 6 - 3,9,8,7,9,576.3878691999707,NA,576.3878720999928,581.4083650000393,585.0715434000595,585.0715494999895,586.5881990999915,587.6064326000633,w,7,3.663178400020115,0,Incorrect
005,23,f,0,1,29,13,2,0,4 + 1 + 9 + 1 - 6,9,7,8,9,589.1234741000226,NA,589.1234771000454,594.1428385999752,595.2394399000332,595.2394461999647,596.7566243000329,597.7750079999678,e,9,1.096601300057955,1,Correct
005,23,f,0,1,30,14,4,0,7 + 6 - 9 + 8 - 3,9,9,7,8,599.2925451999763,NA,599.2925484000007,604.3129306000192,607.8794503000099,607.8794558000518,609.3963625000324,610.4145810999908,w,7,3.5665196999907494,0,Incorrect
005,23,f,0,1,31,15,1,0,8 + 1 + 5 + 1 + 1,16,16,15,17,611.9318950000452,NA,611.9318981000688,616.9521040000254,617.6635564999888,617.6635622000322,619.1802232000045,620.1980495000025,q,16,0.7114524999633431,1,Correct
005,23,f,0,2,32,0,1,0,7 - 1 + 9 + 1 - 1,15,14,15,13,652.9290096999612,NA,652.9290119999787,657.9490156000247,658.4235756000271,658.4235810000682,659.9405683999648,660.9586369000608,w,15,0.4745600000023842,1,Correct
005,23,f,0,2,33,1,3,0,2 + 1 + 9 - 7 + 6,11,13,12,11,662.4764144000364,NA,662.4764176000608,667.4965660000453,669.0235436999938,669.0235505000455,670.5402624000562,671.5581938000396,e,11,1.5269776999484748,1,Correct
005,23,f,0,2,34,2,4,0,6 + 7 + 9 - 3 + 5,24,22,23,24,673.0754582000664,NA,673.0754609999713,678.0957612000639,681.199355000048,681.199361099978,682.7158829000546,683.7337304999819,e,24,3.1035937999840826,1,Correct
005,23,f,0,2,35,3,2,0,3 + 1 + 8 - 5 - 1,6,5,7,6,685.2507940999931,NA,685.2507969000144,690.2703249000479,690.7994487000396,690.7994609000161,692.316835100064,693.3350777999731,e,6,0.5291237999917939,1,Correct
005,23,f,0,2,36,4,1,0,8 + 1 + 1 + 1 - 4,7,5,7,8,694.8521884999936,NA,694.8521915000165,699.8715455000056,700.6153636999661,700.6153695000103,702.131992300041,703.1502254999941,q,5,0.7438181999605149,0,Incorrect
005,23,f,0,2,37,5,3,0,6 + 8 + 7 + 1 - 9,13,13,15,14,704.6677422999637,NA,704.6677453999873,709.6890399999684,713.1913295000559,713.1913353999844,714.7082207000349,715.7262434000149,q,13,3.5022895000874996,1,Correct
005,23,f,0,2,38,6,4,0,3 + 8 - 5 + 9 - 7,8,7,8,6,717.243482699967,NA,717.2434856999898,722.2638786999742,724.2234926000237,724.2234990000725,725.7406621000264,726.7595591000281,q,7,1.9596139000495896,0,Incorrect
005,23,f,0,2,39,7,3,0,7 - 6 + 8 + 1 + 7,17,16,15,17,728.2769084000029,NA,728.2769112000242,733.297528999974,735.1753148999996,735.175320600043,736.692165800021,737.710562500055,w,15,1.8777859000256285,0,Incorrect
005,23,f,0,2,40,8,4,0,5 + 6 - 4 + 7 + 9,23,24,23,25,739.227676599985,NA,739.2276795000071,744.248639700003,745.0313585000113,745.031364500057,746.5481920000166,747.5663851000136,e,25,0.782718800008297,0,Incorrect
005,23,f,0,2,41,9,4,0,2 + 9 - 4 + 8 + 7,22,23,22,21,749.0835789999692,NA,749.083581999992,754.104053099989,756.8393232000526,756.8393288999796,758.356338200043,759.3746471999912,q,23,2.7352701000636443,0,Incorrect
005,23,f,0,2,42,10,3,0,2 + 1 + 9 - 5 + 6,13,14,11,13,760.8916076000314,NA,760.8916104000527,765.911942900042,769.5833687999984,769.5833746000426,771.1000911999727,772.1179132000543,e,13,3.6714258999563754,1,Correct
005,23,f,0,2,43,11,1,0,2 + 1 + 1 + 7 + 1,12,14,12,11,773.6355433000717,NA,773.6355462999782,778.6552363999654,779.2152143999701,779.2152201000135,780.7315813000314,781.7494070000248,w,12,0.5599780000047758,1,Correct
005,23,f,0,2,44,12,2,0,7 + 6 + 8 + 1 + 1,23,21,23,22,783.2665472000372,NA,783.2665508000646,788.2866496000206,789.1514051000122,789.1514110000571,790.6681398999644,791.6861492000753,w,23,0.8647554999915883,1,Correct
005,23,f,0,2,45,13,4,0,6 + 9 - 3 + 8 - 5,15,15,14,13,793.2033956999658,NA,793.2033985999878,798.2235108000459,801.3194262000034,801.3194319000468,802.8364396999823,803.8545152000152,q,15,3.0959153999574482,1,Correct
005,23,f,0,2,46,14,2,0,3 + 8 - 5 + 1 + 1,8,6,8,9,805.3718527000165,NA,805.3718560000416,810.3916386000346,810.8633191999979,810.863324600039,812.3800099999644,813.3983257999644,w,8,0.4716805999632925,1,Correct
005,23,f,0,2,47,15,3,0,6 - 8 + 5 + 7 + 9,19,17,19,18,814.9156504999846,NA,814.9156534000067,819.9361714000115,823.4632349000312,823.4632408999605,824.9803208999801,825.998315099976,w,19,3.5270635000197217,1,Correct
005,23,f,1,0,0,0,3,0,5 + 1 + 7 - 4 + 6,15,13,15,17,885.7733206000412,887.797164299991,889.3124552000081,894.3327998999739,894.8527976999758,894.8528033000184,896.3692714000354,897.3868030000012,w,15,0.5199978000018746,1,Correct
005,23,f,1,0,1,1,4,0,4 + 9 - 7 + 8 + 5,19,21,20,19,898.9037859999808,900.9322914000368,902.4471834000433,907.4658613000065,910.6366715000477,910.6366768999724,912.1541169000557,913.17198069999,e,19,3.17081020004116,1,Correct
005,23,f,1,0,2,2,2,0,9 + 1 + 6 + 7 + 1,24,24,25,23,914.6888800000306,916.7165447999723,918.2319435999962,923.2512102000182,924.7726860999828,924.7726911000209,926.2893466000678,927.3065252000233,q,24,1.521475899964571,1,Correct
005,23,f,1,0,3,3,1,0,9 + 7 + 1 + 1 + 1,19,18,19,20,928.8235363999847,930.8523911000229,932.3682764000259,937.3876473000273,939.2766901999712,939.276694900007,940.7933655000525,941.8108234000392,w,19,1.8890428999438882,1,Correct
005,23,f,1,0,4,4,2,0,3 + 9 - 1 - 5 + 1,7,7,5,6,943.3280679000309,945.3571799000492,946.8724380000494,951.8909900999861,954.1247112000128,954.1247162000509,955.6411790000275,956.6588753999677,q,7,2.2337211000267416,1,Correct
005,23,f,1,0,5,5,4,0,4 + 8 + 9 - 3 + 7,25,25,24,26,958.1758668000111,960.2046135000419,961.7196365999989,966.7387474999996,968.8127112999791,968.8127162000164,970.3288294000085,971.3455457000528,q,25,2.0739637999795377,1,Correct
005,23,f,1,0,6,6,3,0,4 + 7 - 3 + 5 - 1,12,13,11,12,972.8624055000255,974.8915381999686,976.406645799987,981.4260906999698,983.7886119000614,983.7886174999876,985.3046304000309,986.3219360000221,q,13,2.362521200091578,0,Incorrect
005,23,f,1,0,7,7,1,0,2 + 1 + 9 + 1 - 1,12,12,11,13,987.8387749000685,989.8675147000467,991.3827863000333,996.4016059000278,997.00456999999,997.0045744000236,998.5209082000656,999.5381323000183,q,12,0.6029640999622643,1,Correct
005,23,f,1,0,8,8,4,0,8 + 7 - 4 + 5 + 9,25,25,26,24,1001.0550009000581,1003.0834949000273,1004.598434100044,1009.6169296000153,1012.2685773000121,1012.268582400051,1013.7850629000459,1014.8024017000571,w,26,2.651647699996829,0,Incorrect
005,23,f,1,0,9,9,4,0,7 + 6 - 9 + 8 - 3,9,9,7,8,1016.3191484999843,1018.3495996000711,1019.8651680999901,1024.883968200069,1026.6685145000229,1026.6685192000587,1028.185057100025,1029.202445800067,q,9,1.784546299953945,1,Correct
005,23,f,1,0,10,10,1,0,8 - 1 + 1 + 6 + 1,15,16,14,15,1030.7192584000295,1032.7477625000756,1034.2630103999982,1039.2816413000692,1040.3005698999623,1040.3005749000004,1041.8170581000159,1042.8341066000285,e,15,1.0189285998931155,1,Correct
005,23,f,1,0,11,11,4,0,5 + 7 - 4 - 6 + 9,11,13,12,11,1044.3508487000363,1046.3801593000535,1047.8954684999771,1052.9154282000381,1053.4285113000078,1053.428516700049,1054.9451715999749,1055.9622035999782,e,11,0.5130830999696627,1,Correct
005,23,f,1,0,12,12,3,0,3 + 8 - 7 - 1 + 9,12,14,12,13,1057.4791173000121,1059.5086033999687,1061.024003300001,1066.0425998000428,1068.0445290000644,1068.0445337999845,1069.56097900006,1070.5780697000446,w,12,2.00192920002155,1,Correct
005,23,f,1,0,13,13,1,0,7 + 1 + 6 + 1 + 1,16,18,17,16,1072.0951659000712,1074.124118000036,1075.6391511000693,1080.657523700036,1081.8363870000467,1081.8363915999653,1083.3528943000128,1084.3699049999705,e,16,1.178863300010562,1,Correct
005,23,f,1,0,14,14,2,0,7 + 5 + 1 - 1 - 8,4,3,4,2,1085.8863558999728,1087.9155257999664,1089.4309524999699,1094.449860700057,1094.892433400033,1094.8924378000665,1096.4088621999836,1097.425665799994,w,4,0.44257269997615367,1,Correct
005,23,f,1,0,15,15,3,0,9 + 3 - 4 + 6 + 7,21,21,22,23,1098.9423930000048,1100.971275000018,1102.4865376000525,1107.5052930000238,1110.7564421000425,1110.7564470999641,1112.273103500018,1113.2906500999816,w,22,3.251149100018665,0,Incorrect
005,23,f,1,0,16,16,2,0,2 + 1 + 9 - 4 + 1,9,8,9,11,1114.8074456000468,1116.8350024999818,1118.3502212000312,1123.3705800999887,1124.0363616000395,1124.0363661000738,1125.5526308000553,1126.5696595000336,w,9,0.6657815000507981,1,Correct
005,23,f,1,0,17,17,4,0,7 + 8 - 4 + 6 + 5,22,21,23,22,1128.0864391999785,1130.1137479000026,1131.6289386000717,1136.649304499966,1140.2603474999778,1140.2603521000128,1141.7767966999672,1142.7940225000493,q,21,3.611043000011705,0,Incorrect
005,23,f,1,0,18,18,1,0,8 + 1 + 1 + 1 - 3,8,9,8,6,1144.3107627000427,1146.3391422000714,1147.8543836000608,1152.8727307000663,1153.476319600013,1153.4763241000473,1154.9927308000624,1156.009665700025,w,8,0.6035888999467716,1,Correct
005,23,f,1,0,19,19,2,0,6 + 1 + 1 + 7 - 9,6,8,4,6,1157.5267765000463,1159.556752000004,1161.0720691999886,1166.0912303000223,1168.2522674000356,1168.25227190007,1169.768806100008,1170.7860457999632,e,6,2.1610371000133455,1,Correct
005,23,f,1,0,20,20,4,0,9 + 7 - 5 + 8 + 6,25,25,27,24,1172.303648400004,1174.3334347000346,1175.8495421999833,1180.8683343000012,1181.6283066000324,1181.6283110000659,1183.1446928000078,1184.162182400003,q,25,0.7599723000312224,1,Correct
005,23,f,1,0,21,21,2,0,9 + 6 + 1 + 7 + 1,24,25,24,23,1185.679045900004,1187.7078428000677,1189.2231192999752,1194.2416084000142,1194.9563380000181,1194.9563429000555,1196.4730728999712,1197.4903596000513,w,24,0.7147296000039205,1,Correct
005,23,f,1,0,22,22,1,0,3 + 1 + 8 + 1 + 1,14,16,13,14,1199.007410799968,1201.0371930999681,1202.5525734999683,1207.5709690999938,1208.4282735000597,1208.428277799976,1209.9446870000102,1210.9616872000042,e,14,0.8573044000659138,1,Correct
005,23,f,1,0,23,23,3,0,2 + 9 + 1 - 5 + 7,14,14,12,15,1212.4784367000684,1214.5085079000564,1216.023578000022,1221.0424021000508,1221.7402037000284,1221.740208000061,1223.2565883999923,1224.2730437000282,q,14,0.697801599977538,1,Correct
005,23,f,1,1,24,0,4,0,9 + 8 - 5 - 7 + 6,11,10,13,11,1255.7284798000474,1257.7562052999856,1259.271561600035,1264.2922860999824,1265.2761821000604,1265.2761868999805,1266.7926996999886,1267.8097008999903,e,11,0.983896000077948,1,Correct
005,23,f,1,1,25,1,3,0,4 + 5 - 3 + 7 - 1,12,11,13,12,1269.326480800053,1271.3551187000703,1272.8705126000568,1277.889564500074,1278.4601226999657,1278.4601273000007,1279.9775548999896,1280.9945081999758,e,12,0.5705581998918205,1,Correct
005,23,f,1,1,26,2,1,0,8 + 1 + 4 + 1 + 1,15,15,14,16,1282.5116303999675,1284.5413671999704,1286.056619000039,1291.0748707000166,1292.148124200059,1292.1481295999838,1293.6647533000214,1294.6818368000677,q,15,1.0732535000424832,1,Correct
005,23,f,1,1,27,3,2,0,8 - 7 + 5 + 1 + 1,8,7,8,6,1296.1987044999842,1298.2258830000646,1299.741164200008,1304.7599563000258,1306.21255940001,1306.2125647000503,1307.7292684999993,1308.7463963000337,e,6,1.4526030999841169,0,Incorrect
005,23,f,1,1,28,4,2,0,3 + 9 + 1 - 5 + 1,9,8,7,9,1310.2633911999874,1312.2908669000026,1313.8067225000123,1318.8250708000269,1319.8920406000689,1319.8920451999875,1321.4087709999876,1322.4261497000698,e,9,1.0669698000419885,1,Correct
005,23,f,1,1,29,5,4,0,9 + 3 - 5 + 8 + 6,21,21,19,23,1323.942900300026,1325.9726245000493,1327.4881262000417,1332.506920899963,1335.5720653000753,1335.5720701999962,1337.0887091000332,1338.1063707000576,w,19,3.065144400112331,0,Incorrect
005,23,f,1,1,30,6,1,0,6 + 1 + 8 + 1 - 1,15,13,14,15,1339.6226118999766,1341.6527337000007,1343.1683482000371,1348.1878127000527,1349.1560535000172,1349.1560581000522,1350.6728471000679,1351.6898749000393,e,15,0.9682407999644056,1,Correct
005,23,f,1,1,31,7,1,0,6 + 9 + 1 + 1 - 1,16,14,15,16,1353.2065287000732,1355.2368149000686,1356.7520648000063,1361.7701776999747,1362.4760487000458,1362.4760544999735,1363.9935078000417,1365.0108620000537,e,16,0.7058710000710562,1,Correct
005,23,f,1,1,32,8,2,0,5 + 9 + 1 - 1 + 8,22,23,21,22,1366.5277246000478,1368.556360800052,1370.071603700053,1375.0910595000023,1375.7480540999677,1375.748059000005,1377.2641667000717,1378.2808834000025,e,22,0.656994599965401,1,Correct
005,23,f,1,1,33,9,4,0,5 + 7 - 4 - 6 + 9,11,12,13,11,1379.797729599988,1381.8267448999686,1383.3421238000738,1388.360860500019,1389.8040698000696,1389.8040747999912,1391.3204722000519,1392.3377153000329,w,13,1.443209300050512,0,Incorrect
005,23,f,1,1,34,10,3,0,7 - 1 + 8 - 6 + 4,12,11,13,12,1393.854635900003,1395.8836043999763,1397.398823400028,1402.4191397000104,1403.115966500016,1403.1159714000532,1404.6322451999877,1405.6494004999986,e,12,0.6968268000055104,1,Correct
005,23,f,1,1,35,11,3,0,5 + 6 - 4 - 1 + 8,14,16,15,14,1407.1668756,1409.1959652999649,1410.7112572999904,1415.7298027999932,1418.2119806000264,1418.211985400063,1419.7288885000162,1420.7460505999625,e,14,2.4821778000332415,1,Correct
005,23,f,1,1,36,12,3,0,5 - 1 - 4 + 6 + 7,13,14,15,13,1422.2627752000699,1424.2903479000088,1425.8065693000099,1430.8255923000397,1431.6599177999888,1431.6599229000276,1433.1767100000288,1434.1937389000086,e,13,0.8343254999490455,1,Correct
005,23,f,1,1,37,13,3,0,6 - 1 + 7 - 8 + 9,13,13,11,12,1435.7107932000654,1437.740634500049,1439.2556279000128,1444.2745390000055,1447.0359536999604,1447.0359586999984,1448.552397100022,1449.569549500011,w,11,2.761414699954912,0,Incorrect
005,23,f,1,1,38,14,2,0,9 + 4 + 5 + 1 - 1,18,19,18,17,1451.0862674000673,1453.1163657000288,1454.6317019000417,1459.6499818000011,1460.6759476000443,1460.675952599966,1462.1924619000638,1463.2094394000014,w,18,1.0259658000431955,1,Correct
005,23,f,1,1,39,15,3,0,8 + 3 + 1 - 7 + 9,14,14,12,15,1464.7262055000756,1466.7550391000696,1468.2703182999976,1473.2892084000632,1476.7078759999713,1476.7078809000086,1478.224508699961,1479.241097799968,q,14,3.4186675999080762,1,Correct
005,23,f,1,1,40,16,4,0,3 + 9 - 5 + 6 + 8,21,22,21,23,1480.758379900013,1482.7859412999824,1484.3010152999777,1489.3204502000008,1491.819969800068,1491.8199748999905,1493.3366052999627,1494.353866999969,w,21,2.4995196000672877,1,Correct
005,23,f,1,1,41,17,1,0,3 + 1 + 8 - 1 + 1,12,12,10,13,1495.8707735000644,1497.8995500999736,1499.414705400006,1504.4338919000002,1505.1878537000157,1505.187858600053,1506.7042933000484,1507.7213375000283,q,12,0.7539618000155315,1,Correct
005,23,f,1,1,42,18,1,0,9 + 8 + 1 + 1 - 1,18,17,18,20,1509.2382409999846,1511.266707999981,1512.7824472000357,1517.8012112000724,1518.4518288000254,1518.4518341000658,1519.9686573999934,1520.9861986000324,w,18,0.650617599952966,1,Correct
005,23,f,1,1,43,19,1,0,4 + 1 + 1 + 7 - 1,12,14,13,12,1522.502939900034,1524.5315393999917,1526.0464300999884,1531.0651442999952,1531.9157884999877,1531.9157935000258,1533.4321044000098,1534.449329199968,e,12,0.85064419999253,1,Correct
005,23,f,1,1,44,20,2,0,4 + 9 - 7 + 1 - 1,6,5,6,8,1535.966849999968,1537.9955954999896,1539.5109146999894,1544.529881100054,1546.787810800015,1546.7878157000523,1548.3042661000509,1549.3213043999858,w,6,2.257929699961096,1,Correct
005,23,f,1,1,45,21,2,0,6 + 1 + 8 + 7 - 1,21,19,21,23,1550.8383052999852,1552.8678467000136,1554.3833022000035,1559.4022024000296,1562.1317403999856,1562.1317451000214,1563.6479912999785,1564.6653288999805,w,21,2.7295379999559373,1,Correct
005,23,f,1,1,46,22,3,0,3 + 9 - 5 - 1 + 8,14,12,15,14,1566.1821857000468,1568.2110229000682,1569.7260122000007,1574.7446040000068,1576.2357255000388,1576.235730699962,1577.7521594000282,1578.7690245000413,e,14,1.4911215000320226,1,Correct
005,23,f,1,1,47,23,3,0,2 + 1 + 9 - 4 + 6,14,15,16,14,1580.2858734000474,1582.3147913999856,1583.8301613000222,1588.8490514999721,1591.963667800068,1591.9636730999919,1593.480484000058,1594.4977417000337,e,14,3.114616300095804,1,Correct
005,23,f,1,2,48,0,3,0,2 + 3 + 9 - 4 + 1,11,12,11,9,1656.9278950999724,1658.955997299985,1660.4709461000748,1665.4913156999974,1666.2035881000338,1666.2035929000704,1667.7204260000726,1668.7378866999643,w,11,0.7122724000364542,1,Correct
005,23,f,1,2,49,1,3,0,3 + 8 - 7 + 1 + 9,14,12,13,14,1670.254949199967,1672.2819728000322,1673.7972557999892,1678.8157340000616,1680.1235517000314,1680.1235566000687,1681.6400454000104,1682.657067000051,e,14,1.3078176999697462,1,Correct
005,23,f,1,2,50,2,4,0,8 + 5 - 4 + 7 + 9,25,25,26,24,1684.1742858999642,1686.2025756000075,1687.7176125000697,1692.736413900042,1695.20353910001,1695.2035439000465,1696.7199937000405,1697.7371804000577,q,25,2.4671251999679953,1,Correct
005,23,f,1,2,51,3,1,0,3 + 1 + 9 + 1 + 1,15,15,17,14,1699.2541224000743,1701.2826428000117,1702.7978648999706,1707.8159562000073,1708.8115579000441,1708.811562799965,1710.3276527000125,1711.3446828000015,q,15,0.9956017000367865,1,Correct
