id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
debug,25,M,0,Practice,NA,0,1,0,4 + 1 + 9 + 1 + 1,16,14,16,15,8.32194329999038,NA,8.321945399977267,13.542384599975776,14.43602729999111,14.43603329997859,15.960808499978157,16.994770099991,w,16,0.8936427000153344,1,Correct
debug,25,M,0,Practice,NA,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,18.52982989998418,NA,18.5298358,23.56578289999743,24.684008599986555,24.684016199986218,26.2175732999749,27.351696499972604,q,11,1.1182256999891251,0,Incorrect
debug,25,M,0,0,0,0,4,0,2 + 9 - 4 + 8 + 7,22,23,22,21,31.544026899995515,NA,31.54403689998435,36.59120649998658,37.132466199982446,37.13247159999446,38.659235200000694,39.69313149998197,w,22,0.5412596999958623,1,Correct
debug,25,M,0,0,1,1,4,0,6 + 9 + 7 - 3 - 5,14,12,13,14,41.22845569998026,NA,41.228459799982375,46.26444139998057,46.851965599984396,46.85197160000098,48.38270109999576,49.41655829999945,e,14,0.587524200003827,1,Correct
debug,25,M,0,1,2,0,3,0,8 - 7 + 9 + 1 + 4,22,16,22,14,53.5860365999979,NA,53.586038899986306,58.62265849998221,63.66133849998005,63.66134219997912,65.1937484999944,66.22774919998483,NA,NA,NA,0,Too Slow!
debug,25,M,0,1,3,1,2,0,9 + 6 + 1 + 7 + 1,14,14,25,23,67.76278839999577,NA,67.76279229999636,72.79885419999482,77.83757999999216,77.83758369999123,79.36985019998974,80.40393789997324,NA,NA,NA,0,Too Slow!
debug,25,M,0,2,4,0,1,0,2 + 9 + 1 + 1 + 1,22,22,13,12,83.9729868999857,NA,83.97298919997411,89.02640169998631,91.18807269999525,91.1880784999812,92.7126270000008,93.7462212999817,w,13,2.161671000008937,0,Incorrect
debug,25,M,0,2,5,1,4,0,4 + 7 + 8 - 3 + 9,14,26,24,14,95.281410399999,NA,95.2814142999996,100.31732099998044,101.0440905999858,101.04409619999933,102.56885959999636,103.60283759998856,q,26,0.7267696000053547,0,Incorrect
