id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
004,21,f,0,Practice,NA,0,1,0,4 + 1 + 9 + 1 + 1,16,14,15,16,108.99200840003323,NA,108.99201050004922,114.02717900008429,116.01167929999065,116.01168510003481,117.52929310000036,118.55129269999452,e,16,1.9845002999063581,1,Correct
004,21,f,0,Practice,NA,1,1,0,3 + 1 + 1 + 8 - 1,12,12,11,10,120.0685594000388,NA,120.06856240006164,125.09034850005992,126.63569180003833,126.6356976000825,128.1525109000504,129.17060579999816,q,12,1.5453432999784127,1,Correct
004,21,f,0,Practice,NA,2,2,0,8 + 1 + 6 + 1 - 4,12,10,11,12,130.6886400000658,NA,130.688662200002,135.70844850002322,140.25162200001068,140.25162860006094,141.76856160000898,142.78672159998678,e,12,4.543173499987461,1,Correct
004,21,f,0,Practice,NA,3,2,0,9 + 4 - 6 + 1 - 1,7,7,5,6,144.30360260000452,NA,144.3036058000289,149.3235748000443,152.07542870007455,152.07543440000154,153.59176310000475,154.60875400004443,q,7,2.7518539000302553,1,Correct
004,21,f,0,Practice,NA,4,3,0,9 + 3 - 5 + 6 + 7,20,21,22,20,156.1255625000922,NA,156.12556570000015,161.1444896000903,162.85956810007337,162.85957400000188,164.3762058999855,165.394380700076,e,20,1.7150784999830648,1,Correct
004,21,f,0,Practice,NA,5,3,0,2 + 1 + 9 - 7 + 6,11,9,10,11,166.9110882000532,NA,166.91109110007528,171.93096400005743,173.7953303999966,173.79533630004153,175.31226310005877,176.32995670009404,e,11,1.864366399939172,1,Correct
004,21,f,0,Practice,NA,6,4,0,4 + 8 + 5 - 3 + 7,21,21,23,22,177.84685710002668,NA,177.8468602000503,182.8670645999955,184.47541240009014,184.47541860002093,185.99229570000898,187.00996529997792,q,21,1.6083478000946343,1,Correct
004,21,f,0,Practice,NA,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,188.5270998000633,NA,188.52710260008462,193.54626420000568,201.5717298000818,201.57173580001108,203.08809650002513,204.105694900034,e,24,8.025465600076132,1,Correct
004,21,f,0,0,0,0,2,0,4 + 1 + 9 + 1 - 6,9,7,8,9,234.169923700043,NA,234.16992650006432,239.18951510009356,244.2172784000868,244.21728189999703,245.73337780009024,246.7541523000691,NA,NA,NA,0,Too Slow!
004,21,f,0,0,1,1,2,0,3 + 8 - 5 + 1 + 1,8,6,8,9,248.27105730003677,NA,248.27106030005962,253.28997280006297,254.5632573000621,254.56326339999214,256.0792658000719,257.0971720999805,w,8,1.2732844999991357,1,Correct
004,21,f,0,0,2,2,1,0,8 + 1 + 5 + 1 + 1,16,17,16,15,258.61432950000744,NA,258.6143324000295,263.63381470006425,264.91536189999897,264.91536770004313,266.4323311999906,267.45026850001886,w,16,1.281547199934721,1,Correct
004,21,f,0,0,3,3,2,0,7 + 8 + 1 + 9 + 1,26,25,24,26,268.967852300033,NA,268.96785550005734,273.98794969997834,275.3952935000416,275.3952994000865,276.91213459998835,277.9299009999959,e,26,1.407343800063245,1,Correct
004,21,f,0,0,4,4,3,0,7 + 1 + 9 + 5 - 6,16,15,14,16,279.4469567000633,NA,279.44695950008463,284.46822829998564,287.57138059998397,287.57138660002965,289.0882948000217,290.1073924000375,e,16,3.103152299998328,1,Correct
004,21,f,0,0,5,5,3,0,6 + 8 + 7 + 1 - 9,13,15,14,13,291.6255470000906,NA,291.625549999997,296.6459237000672,299.299254200072,299.2992602000013,300.8161229999969,301.8339919000864,e,13,2.653330500004813,1,Correct
004,21,f,0,0,6,6,4,0,6 + 9 - 3 + 8 - 5,15,14,15,13,303.35121019999497,NA,303.35121330001857,308.3712985999882,309.81121220008936,309.81121790001635,311.32804060005583,312.3462695000926,w,15,1.4399136001011357,1,Correct
004,21,f,0,0,7,7,1,0,6 + 1 + 1 + 9 - 1,16,14,15,16,313.86446270009037,NA,313.8644659999991,318.8840898000635,320.8912172000855,320.89122360001784,322.4080743000377,323.42621110007167,e,16,2.007127400022,1,Correct
004,21,f,0,0,8,8,4,0,5 + 6 - 4 + 7 + 9,23,23,24,25,324.9433408000041,NA,324.9433439000277,329.96359790000133,331.81124840001576,331.8112540000584,333.3280145000899,334.34585000004154,q,23,1.8476505000144243,1,Correct
