id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
P002,20,F,0,Practice,NA,0,1,0,4 + 1 + 9 + 1 + 1,16,16,14,15,52.976984699998866,NA,52.976986800000304,58.0926987999992,59.917176000002655,59.9171817000024,61.434448899992276,62.457165800005896,q,16,1.8244772000034573,1,Correct
P002,20,F,0,Practice,NA,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,63.97415739999269,NA,63.97416040000098,68.99657180000213,70.42121600000246,70.42122180000297,71.93806760000007,72.9559608999989,w,12,1.4246442000003299,1,Correct
P002,20,F,0,Practice,NA,2,2,0,8 + 1 + 6 + 1 - 4,12,11,12,10,74.47381090000272,NA,74.47383439999248,79.49373109999578,80.88503309999942,80.88503920000221,82.40183960000286,83.4198602999968,w,12,1.391302000003634,1,Correct
P002,20,F,0,Practice,NA,3,2,0,9 + 4 - 6 + 1 - 1,7,7,6,5,84.93658880000294,NA,84.9365919999982,89.95545159999165,96.0050404999929,96.00504689999798,97.5218906999944,98.54259149999416,e,5,6.049588900001254,0,Incorrect
P002,20,F,0,Practice,NA,4,3,0,9 + 3 - 5 + 6 + 7,20,22,21,20,100.05980479999562,NA,100.05980790000467,105.08045839999977,106.36511460000474,106.36512040000525,107.88266360000125,108.89977160000126,e,20,1.2846562000049744,1,Correct
P002,20,F,0,Practice,NA,5,3,0,2 + 1 + 9 - 7 + 6,11,9,11,10,110.41759820000152,NA,110.41760089999298,115.43801529999473,116.15704279999773,116.15704839999671,117.67387889999372,118.69197139999596,w,11,0.7190275000029942,1,Correct
P002,20,F,0,Practice,NA,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,120.20897409999452,NA,120.2089774000051,125.22918789999676,126.01301900000544,126.01302519999444,127.53002219999325,128.54816160000337,q,21,0.7838311000086833,1,Correct
P002,20,F,0,Practice,NA,7,4,0,5 + 8 - 4 + 6 + 9,24,23,22,24,130.06533879999188,NA,130.06534159999865,135.08492470000056,135.76497600000584,135.76498219999485,137.2815946000046,138.2995704000059,e,24,0.6800513000052888,1,Correct
P002,20,F,0,0,0,0,2,0,6 + 1 + 7 + 5 - 1,18,17,18,16,158.72581119999813,NA,158.72581600000558,163.74663819999842,164.23693400000047,164.23693970000022,165.75337859999854,166.77043089999643,w,18,0.49029580000205897,1,Correct
P002,20,F,0,0,1,1,3,0,5 + 6 + 7 - 1 - 9,8,7,9,8,168.2869190999918,NA,168.28692210000008,173.30568190000486,173.82090679999965,173.82091270000092,175.33750660000078,176.35545909999928,e,8,0.5152248999947915,1,Correct
P002,20,F,0,0,2,2,2,0,6 + 1 + 1 + 7 - 9,6,8,6,4,177.87268179999955,NA,177.87268469999253,182.89313830000174,183.43710710000596,183.43711199999962,184.9540033999947,185.97209199999634,w,6,0.5439688000042224,1,Correct
P002,20,F,0,0,3,3,1,0,2 + 1 + 1 + 7 + 1,12,14,12,11,187.48930040000414,NA,187.48930349999864,192.50933440000517,193.28496079999604,193.2849664999958,194.80171139999584,195.81966900000407,w,12,0.7756263999908697,1,Correct
P002,20,F,0,0,4,4,2,0,7 + 6 + 8 + 1 + 1,23,23,21,22,197.33658049999212,NA,197.33658350000042,202.3568130000058,203.16495649999706,203.16496209999605,204.6817025999917,205.69972059999418,q,23,0.8081434999912744,1,Correct
P002,20,F,0,0,5,5,3,0,4 + 8 - 9 + 1 + 7,11,13,9,11,207.21678119999706,NA,207.2167841000046,212.2369772999955,212.82098629999382,212.82099209999433,214.33777929999633,215.3559258000023,e,11,0.584008999998332,1,Correct
P002,20,F,0,0,6,6,1,0,3 + 1 + 8 + 1 + 1,14,13,14,12,216.87367899999663,NA,216.87368200000492,221.89355549999163,222.46888810000382,222.4688940000051,223.9857972000027,225.0037253000046,w,14,0.5753326000121888,1,Correct
P002,20,F,0,0,7,7,4,0,5 + 8 - 4 - 6 + 9,12,14,13,12,226.52073970000492,NA,226.52074279999943,231.54027789999964,232.2048794000002,232.204885500003,233.7210985999991,234.73909899999853,e,12,0.6646015000005718,1,Correct
P002,20,F,0,0,8,8,2,0,4 + 1 + 9 + 1 - 6,9,7,9,8,236.25618009999744,NA,236.2561832999927,241.27548709999246,242.85299270000542,242.85299850000592,244.3698454999976,245.38797969999723,w,9,1.5775056000129553,1,Correct
P002,20,F,0,0,9,9,3,0,2 + 1 + 9 - 7 + 6,11,12,11,13,246.90508889999182,NA,246.90509179999935,251.92551380000077,252.44483700000274,252.44484300000477,253.96107209999172,254.97874039999442,w,11,0.5193232000019634,1,Correct
P002,20,F,0,0,10,10,3,0,2 + 1 + 9 - 5 + 6,13,14,11,13,256.49603310000384,NA,256.49603589999606,261.515502299997,262.10083919999306,262.10084529999585,263.6174309000053,264.6357027000049,e,13,0.5853368999960367,1,Correct
P002,20,F,0,0,11,11,3,0,7 - 6 + 8 + 1 + 7,17,17,15,16,266.152958199993,NA,266.15296130000206,271.1734260999947,271.9889087000047,271.98891469999216,273.5056371999963,274.5236157000036,q,17,0.8154826000100002,1,Correct
P002,20,F,0,0,12,12,4,0,6 + 7 + 9 - 3 + 5,24,23,22,24,276.0405691000051,NA,276.0405721999996,281.06104319999577,284.52488650000305,284.5248928999936,286.04202140000416,287.06007609999506,q,23,3.4638433000072837,0,Incorrect
P002,20,F,0,0,13,13,4,0,8 + 4 + 7 - 5 - 6,8,9,8,7,288.5770188000024,NA,288.57702149999386,293.5976624000032,296.8608277000021,296.8608338000049,298.37824120000005,299.39671210000233,w,8,3.2631652999989456,1,Correct
P002,20,F,0,0,14,14,1,0,8 + 1 + 1 - 1 - 4,5,6,5,3,300.91370109999843,NA,300.91370380000444,305.93325089999416,306.5248123000056,306.52481770000304,308.04214639999554,309.06001220000326,w,5,0.5915614000114147,1,Correct
P002,20,F,0,0,15,15,1,0,5 + 6 + 1 + 1 + 1,14,14,15,16,310.5768293000001,NA,310.5768564000027,315.5945983999991,316.34098249999806,316.34098860000086,317.8578778999945,318.8759771000041,q,14,0.746384099998977,1,Correct
P002,20,F,0,1,16,0,2,0,4 + 9 - 7 + 1 - 1,6,5,6,8,330.0225349999964,NA,330.0225372999994,335.042795500005,335.5968279999943,335.59683389999554,337.11309990000154,338.13095669999893,w,6,0.5540324999892619,1,Correct
P002,20,F,0,1,17,1,2,0,4 + 8 + 1 + 1 - 5,9,11,9,8,339.6481619999977,NA,339.6481649000052,344.66737369999464,345.26081360000535,345.26081979999435,346.7774560999969,347.7955174999952,w,9,0.5934399000107078,1,Correct
P002,20,F,0,1,18,2,2,0,4 + 9 + 1 - 7 - 1,6,5,8,6,349.31331359999604,NA,349.31331650000357,354.3340080999915,355.01301569999487,355.0130213999946,356.53003169999283,357.54839179999544,e,6,0.6790076000033878,1,Correct
P002,20,F,0,1,19,3,1,0,4 + 1 + 8 + 1 - 1,13,15,13,14,359.06543459999375,NA,359.0654379000043,364.08495299999777,364.62085249999654,364.6208581999963,366.13801100000273,367.15500479999173,w,13,0.5358994999987772,1,Correct
P002,20,F,0,1,20,4,3,0,7 + 1 + 9 + 5 - 6,16,15,14,16,368.6716699999961,NA,368.6716730000044,373.6919962999964,374.3486988999939,374.3487047999952,375.8653290999937,376.8831366999948,e,16,0.6567025999975158,1,Correct
P002,20,F,0,1,21,5,1,0,6 + 1 + 1 + 9 - 1,16,14,15,16,378.40024170000106,NA,378.40024479999556,383.4200296999916,385.39677819999633,385.39678419999836,386.91330200000084,387.9313830000028,e,16,1.97674850000476,1,Correct
P002,20,F,0,1,22,6,2,0,7 + 8 + 1 + 9 + 1,26,25,24,26,389.44865140000184,NA,389.44865419999405,394.4685179999942,395.0287534999952,395.02875899999344,396.545853100004,397.56368769999244,e,26,0.5602355000009993,1,Correct
P002,20,F,0,1,23,7,2,0,8 + 1 + 1 + 9 - 4,15,15,16,14,399.0809347000031,NA,399.0809375999961,404.1004183000041,404.8285251000052,404.8285309999919,406.3452127000055,407.36348200000066,q,15,0.7281068000011146,1,Correct
P002,20,F,0,1,24,8,1,0,4 + 9 + 1 - 1 - 1,12,11,13,12,408.88045739999507,NA,408.88046020000183,413.90048620000016,414.4846974999964,414.48470289999386,416.0014560999989,417.01946369999496,e,12,0.584211299996241,1,Correct
P002,20,F,0,1,25,9,4,0,3 + 8 - 5 + 9 - 7,8,8,7,6,418.5364783999976,NA,418.5364813000051,423.556626199992,424.2447747999977,424.24478039999667,425.7615940999967,426.7801676999952,q,8,0.6881486000056611,1,Correct
P002,20,F,0,1,26,10,2,0,3 + 1 + 8 - 5 - 1,6,6,7,5,428.297132599997,NA,428.2971356000053,433.31658149999566,433.940552,433.94055800000206,435.4568130999978,436.47472359999665,q,6,0.6239705000043614,1,Correct
P002,20,F,0,1,27,11,4,0,2 + 9 - 4 + 8 + 7,22,21,23,22,437.991540899995,NA,437.9915437000018,443.01112660000217,447.33281480000005,447.3328208000021,448.8507341999939,449.86878449999494,e,22,4.32168819999788,1,Correct
P002,20,F,0,1,28,12,3,0,6 + 8 + 7 + 1 - 9,13,14,15,13,451.3861226000008,NA,451.3861256999953,456.4064189000055,457.0368446999928,457.0368502999918,458.55359840000165,459.57175590000406,e,13,0.6304257999872789,1,Correct
P002,20,F,0,1,29,13,4,0,4 + 7 + 8 - 3 + 9,25,26,24,25,461.089026799993,NA,461.0890300000028,466.10943430000043,469.4686303000053,469.46863619999203,470.9853502000042,472.0035624000011,e,25,3.3591960000048857,1,Correct
P002,20,F,0,1,30,14,4,0,2 + 9 - 3 + 5 + 8,21,19,22,21,473.520783999993,NA,473.52078690000053,478.5401455999963,481.3885902000038,481.38859590000357,482.90503629999876,483.92302590000327,e,21,2.8484446000074968,1,Correct
P002,20,F,0,1,31,15,2,0,8 + 1 + 4 - 7 + 1,7,6,7,5,485.4399298999924,NA,485.43993279999995,490.4600092000037,491.132655399997,491.1326612999983,492.6501070999948,493.6690860999952,w,7,0.6726461999933235,1,Correct
P002,20,F,0,2,32,0,1,0,7 + 1 + 4 + 1 - 1,12,12,11,13,538.158296900001,NA,538.158299200004,543.1783090999961,543.8604998999945,543.8605055999942,545.3770547000022,546.3952934999979,q,12,0.6821907999983523,1,Correct
P002,20,F,0,2,33,1,4,0,7 + 6 - 9 + 8 - 3,9,7,8,9,547.9124693000049,NA,547.9124721999979,552.9332574,553.4605499000027,553.4605557000032,554.9772587000043,555.9951263999974,e,9,0.5272925000026589,1,Correct
P002,20,F,0,2,34,2,1,0,8 + 1 + 1 + 1 - 4,7,7,8,5,557.5125661000056,NA,557.5125690999994,562.5318550999946,563.2123879999999,563.2123938000004,564.7287913000036,565.7468379000056,q,7,0.6805329000053462,1,Correct
P002,20,F,0,2,35,3,3,0,6 - 8 + 5 + 7 + 9,19,17,18,19,567.2635198999924,NA,567.2635229000007,572.2838564999984,572.9725163999974,572.9725225000002,574.4892486000026,575.5081343000056,e,19,0.6886598999990383,1,Correct
P002,20,F,0,2,36,4,1,0,7 - 1 + 9 + 1 - 1,15,14,13,15,577.0253618999996,NA,577.0253647999925,582.045604400002,582.5884216999984,582.5884281000035,584.1051383000013,585.1230255999981,e,15,0.5428172999963863,1,Correct
P002,20,F,0,2,37,5,3,0,6 - 1 + 7 - 8 + 9,13,11,13,12,586.6401297999982,NA,586.640132600005,591.6605316000059,592.2524890000059,592.2524946000049,593.7692301999923,594.7874993000005,w,13,0.5919573999999557,1,Correct
P002,20,F,0,2,38,6,1,0,8 + 1 + 1 + 1 - 4,7,7,5,8,596.3046386999922,NA,596.3046420000028,601.3241745999985,602.1643351999955,602.1643407999945,603.6812926999992,604.699369199996,q,7,0.8401605999970343,1,Correct
P002,20,F,0,2,39,7,3,0,2 - 4 + 9 + 7 + 1,15,13,15,16,606.2164491000003,NA,606.2164518999925,611.2363171000034,611.732548400003,611.7325546999928,613.2493205999926,614.2672481000045,w,15,0.49623129999963567,1,Correct
P002,20,F,0,2,40,8,4,0,2 + 9 - 4 + 8 + 7,22,23,22,21,615.7846757999941,NA,615.7846788000024,620.8048984000052,621.6445263999922,621.6445320000057,623.1612413999974,624.1794724999927,q,23,0.8396279999869876,0,Incorrect
P002,20,F,0,2,41,9,3,0,7 - 5 + 9 + 1 - 4,8,8,9,7,625.6964707000006,NA,625.6964736999944,630.7166774999932,631.4924777999986,631.4924834999983,633.0092733000056,634.0269643999927,q,8,0.7758003000053577,1,Correct
P002,20,F,0,2,42,10,3,0,3 + 8 + 1 + 5 - 9,8,8,9,7,635.5441778999957,NA,635.5441810000048,640.5643966999924,641.2365291000024,641.2365350000036,642.7534223999974,643.7715195000055,q,8,0.672132400010014,1,Correct
P002,20,F,0,2,43,11,1,0,8 + 1 + 5 + 1 + 1,16,16,15,17,645.2886176000029,NA,645.2886206999974,650.3082190999994,651.1724494999944,651.1724551999941,652.6891971000005,653.7070456999936,q,16,0.8642303999949945,1,Correct
P002,20,F,0,2,44,12,2,0,3 + 8 - 5 + 1 + 1,8,9,8,6,655.2234783000022,NA,655.2234810999944,660.2430098000041,660.7162551999936,660.7162608999934,662.2328390000039,663.2508828999999,w,8,0.47324539998953696,1,Correct
P002,20,F,0,2,45,13,4,0,5 + 6 - 4 + 7 + 9,23,23,24,25,664.7678736999951,NA,664.7678769000049,669.7881256999972,670.484391799997,670.4843971999944,672.002063699998,673.0201472000044,q,23,0.6962660999997752,1,Correct
P002,20,F,0,2,46,14,4,0,7 + 8 - 9 + 6 - 3,9,9,7,8,674.5370804999984,NA,674.5370834000059,679.5571431999997,680.5563492999936,680.5563551999949,682.0737239000009,683.0915905000002,q,9,0.9992060999938985,1,Correct
P002,20,F,0,2,47,15,4,0,6 + 9 - 3 + 8 - 5,15,15,14,13,684.6086407999974,NA,684.6086435000034,689.6280824999994,690.1724288999976,690.1724343999958,691.689432500003,692.7077006000036,w,14,0.5443463999981759,0,Incorrect
P002,20,F,1,0,0,0,1,0,6 + 9 + 1 + 1 - 1,16,16,14,15,743.2105656000058,745.2341920000035,746.749824700004,751.7691104999976,752.4179568999971,752.4179619999923,753.934548899997,754.9514415000012,q,16,0.6488463999994565,1,Correct
P002,20,F,1,0,1,1,2,0,9 + 6 + 1 + 7 + 1,24,24,23,25,756.4681616000016,758.497352099992,760.0121842999943,765.0303642999934,765.6338796000055,765.6338844999991,767.1501332000043,768.1670883000043,q,24,0.6035153000120772,1,Correct
P002,20,F,1,0,2,2,1,0,9 + 8 + 1 + 1 - 1,18,20,18,17,769.6840870000015,771.7142296999955,773.229551700002,778.2479195000051,778.8098150000005,778.8098195999919,780.3261407999962,781.3434382999985,w,18,0.561895499995444,1,Correct
P002,20,F,1,0,3,3,2,0,3 + 8 + 1 - 5 + 1,8,9,6,8,782.8602860999963,784.8879973000003,786.4032451999956,791.4216407000058,792.1298612999963,792.1298663999914,793.6471518000035,794.6640212999919,e,8,0.7082205999904545,1,Correct
P002,20,F,1,0,4,4,2,0,9 + 1 + 6 + 7 + 1,24,25,24,23,796.1806311999972,798.2097675999976,799.7248529999924,804.7429558000003,805.3298910000012,805.3298957999941,806.8461743999942,807.8630069999926,w,24,0.5869352000008803,1,Correct
P002,20,F,1,0,5,5,1,0,4 - 1 + 8 + 1 + 1,13,13,12,14,809.3797261,811.408178800004,812.9229225000017,817.9411705999955,818.6178878999926,818.6178928000008,820.1343617999955,821.1514213000046,q,13,0.6767172999971081,1,Correct
P002,20,F,1,0,6,6,3,0,4 + 1 + 8 + 9 - 5,17,18,17,19,822.6680886999966,824.7110278000036,826.2261184999952,831.2442254999914,835.1938277000008,835.1938330999983,836.7102601999941,837.7278925999999,w,17,3.9496022000093944,1,Correct
P002,20,F,1,0,7,7,2,0,5 - 8 + 7 + 1 + 1,6,7,6,8,839.2441148999933,841.2735965000029,842.7886466999917,847.808280600002,848.3618440999999,848.3618488999928,849.8781253000052,850.8950631000043,w,6,0.5535634999978356,1,Correct
P002,20,F,1,0,8,8,2,0,4 + 7 + 1 + 1 - 8,5,5,7,4,852.411987200001,854.440568799997,855.9563943999965,860.9746941000049,861.5377731000044,861.5377789000049,863.0542212,864.0712750999955,q,5,0.5630789999995613,1,Correct
P002,20,F,1,0,9,9,2,0,9 + 4 - 6 + 1 - 1,7,9,7,8,865.5890070000023,867.6174746000033,869.1324996000039,874.1504524000047,874.6977386999934,874.6977439000038,876.2139387999923,877.2308486999973,w,7,0.5472862999886274,1,Correct
P002,20,F,1,0,10,10,3,0,8 + 6 - 7 + 1 - 4,4,4,5,3,878.7474112999917,880.7773199999938,882.2924223000009,887.311025499992,887.8257207999995,887.8257256999932,889.3420250000054,890.3589437000046,q,4,0.5146953000075882,1,Correct
P002,20,F,1,0,11,11,3,0,3 + 8 - 7 + 1 + 9,14,13,14,12,891.8755423999974,893.9048065999959,895.4198668000026,900.4383894000057,901.0337858999992,901.0337909999944,902.550435600002,903.5675453000003,w,14,0.5953964999935124,1,Correct
P002,20,F,1,0,12,12,1,0,5 + 9 + 1 - 1 + 1,15,13,17,15,905.0839679999917,907.1125288000039,908.627644799999,913.6457512000052,914.4657623999956,914.4657676999923,915.9827931000036,916.9996590999945,e,15,0.8200111999904038,1,Correct
P002,20,F,1,0,13,13,1,0,5 + 9 - 1 + 1 + 1,15,15,17,13,918.5161172999942,920.5451254999934,922.0602985000005,927.0785637999943,927.7456592999952,927.7456649999949,929.2623308000038,930.2794075999991,q,15,0.6670955000008689,1,Correct
P002,20,F,1,0,14,14,3,0,6 - 1 + 7 - 8 + 9,13,12,11,13,931.7960750999919,933.825012500005,935.3402960999956,940.358845499999,941.097692299998,941.0976975999947,942.6145661000046,943.6315153000032,e,13,0.7388467999990098,1,Correct
P002,20,F,1,0,15,15,3,0,3 + 1 + 8 - 5 + 9,16,16,17,15,945.1479235000006,947.1782476999942,948.6932570999925,953.7118237999966,954.353700599997,954.3537056999921,955.8700783999957,956.8870194000046,q,16,0.6418768000003183,1,Correct
P002,20,F,1,0,16,16,4,0,4 + 8 + 9 - 3 + 7,25,26,24,25,958.4036627000023,960.4380730999983,961.9532947999978,966.9718970999966,971.2896425999934,971.2896479000046,972.8062203000009,973.8229790000041,q,26,4.317745499996818,0,Incorrect
P002,20,F,1,0,17,17,3,0,4 + 5 - 3 + 7 - 1,12,13,12,11,975.3397707999975,977.3680975000025,978.8831105999998,983.9041897999996,984.3696184,984.3696234999952,985.8857955999993,986.9032011999952,w,12,0.4654286000004504,1,Correct
P002,20,F,1,0,18,18,3,0,5 - 1 - 4 + 6 + 7,13,15,13,14,988.4202509000024,990.449401299993,991.9644030000054,996.9831368000014,997.5055359999969,997.5055406000029,999.0218287000025,1000.0386228999996,w,13,0.5223991999955615,1,Correct
