id,age,sex,cued,block,condtrial,trialinblock,efflev,rewlev,calc,corAns,option1,option2,option3,tstart,ITI1Time,probTime,respTime,selectTime,ITI2Time,fbTime,ITI3Time,key_press,chosenAns,RT,acc,feedback
003,21,f,0,Practice,NA,0,1,0,4 + 1 + 9 + 1 + 1,16,14,15,16,70.3532992999535,NA,70.35330149997026,75.57246579998173,76.58128729998134,76.58129320002627,78.09805549995508,79.12149109994061,e,16,1.0088214999996126,1,Correct
003,21,f,0,Practice,NA,1,1,0,3 + 1 + 1 + 8 - 1,12,11,12,10,80.63963989994954,NA,80.63964299997315,85.66264019999653,86.61337869998533,86.61338490003254,88.13055610004812,89.14898870000616,w,12,0.9507384999888018,1,Correct
003,21,f,0,Practice,NA,2,2,0,8 + 1 + 6 + 1 - 4,12,12,10,11,90.66662559995893,NA,90.66663120000158,95.68639589997474,96.65339690004475,96.6534026999725,98.17111390002538,99.18818970001303,q,12,0.9670010000700131,1,Correct
003,21,f,0,Practice,NA,3,2,0,9 + 4 - 6 + 1 - 1,7,6,7,5,100.70500820002053,NA,100.7050114000449,105.72402870003134,106.36509430001024,106.36510019993875,107.88105800002813,108.89805610000622,w,7,0.6410655999789014,1,Correct
003,21,f,0,Practice,NA,4,3,0,9 + 3 - 5 + 6 + 7,20,21,22,20,110.41492110001855,NA,110.41492420004215,115.43471369997133,121.82115480001085,121.82116139994469,123.33777410001494,124.3551931999391,e,20,6.386441100039519,1,Correct
003,21,f,0,Practice,NA,5,3,0,2 + 1 + 9 - 7 + 6,11,11,10,9,125.87235299998429,NA,125.87235590000637,130.89262139995117,133.84508370002732,133.84509029996116,135.36164829996414,136.38221840001643,e,9,2.9524623000761494,0,Incorrect
003,21,f,0,Practice,NA,6,4,0,4 + 8 + 5 - 3 + 7,21,21,22,23,137.89921069995034,NA,137.89921379997395,142.9198183999397,143.9972045000177,143.9972103999462,145.5137106999755,146.53174220002256,q,21,1.0773861000780016,1,Correct
003,21,f,0,Practice,NA,7,4,0,5 + 8 - 4 + 6 + 9,24,22,23,24,148.0490315000061,NA,148.04903450002894,153.06858349998947,158.1572169000283,158.15722269995604,159.6741901000496,160.6923259999603,q,22,5.088633400038816,0,Incorrect
003,21,f,0,0,0,0,2,0,4 + 8 + 1 + 1 - 5,9,11,9,8,167.88656499993522,NA,167.8865741000045,172.91075979999732,177.93847469997127,177.93847910000477,179.45500239997637,180.4772198999999,NA,NA,NA,0,Too Slow!
003,21,f,0,0,1,1,3,0,7 - 5 + 9 + 1 - 4,8,7,8,9,181.99417670001276,NA,181.99417940003332,187.01433080004063,190.2212849999778,190.22129060002044,191.7381316999672,192.756343999994,w,8,3.2069541999371722,1,Correct
003,21,f,0,0,2,2,2,0,7 + 8 + 1 + 9 + 1,26,24,26,25,194.2736594999442,NA,194.27366279996932,199.29405909997877,201.13321180001367,201.13321749994066,202.64978950005025,203.6677407999523,w,26,1.8391527000349015,1,Correct
003,21,f,0,0,3,3,2,0,3 + 8 - 5 + 1 + 1,8,6,9,8,205.18521839997265,NA,205.1852213999955,210.20385729998816,211.23720850003883,211.23721419996582,212.75409139995463,213.77176929998677,e,8,1.0333512000506744,1,Correct
003,21,f,0,0,4,4,4,0,6 + 7 + 9 - 3 + 5,24,23,22,24,215.28944239998236,NA,215.2894454000052,220.3095205000136,223.0451079000486,223.04511419998016,224.5619510000106,225.57977519999258,e,24,2.7355874000350013,1,Correct
003,21,f,0,0,5,5,1,0,4 + 9 + 1 - 1 - 1,12,12,13,11,227.09677850001026,NA,227.09678130003158,232.11676340003032,232.73312230000738,232.73312809993513,234.24961689999327,235.26771659997758,q,12,0.6163588999770582,1,Correct
003,21,f,0,0,6,6,4,0,5 + 6 - 4 + 7 + 9,23,23,25,24,236.78485729999375,NA,236.78486040001735,241.80572840000968,242.42104000004474,242.4210457999725,243.9378708000295,244.95623859995976,q,23,0.6153116000350565,1,Correct
003,21,f,0,0,7,7,1,0,7 - 1 + 9 + 1 - 1,15,13,15,14,246.47308409994002,NA,246.4730874999659,251.49350969993975,252.28511629998684,252.285122100031,253.80253330001142,254.82075089996215,w,15,0.7916066000470892,1,Correct
003,21,f,0,0,8,8,4,0,6 + 9 - 3 + 8 - 5,15,15,14,13,256.3377781000454,NA,256.33778099995106,261.3574843000388,261.885047400021,261.8850527999457,263.4015580000123,264.41966170002706,q,15,0.527563099982217,1,Correct
003,21,f,0,0,9,9,1,0,8 + 1 + 5 + 1 + 1,16,17,15,16,265.9368510999484,NA,265.936854199972,270.9563747999491,271.6450013000285,271.6450072999578,273.16244480002206,274.18082340003457,e,16,0.6886265000794083,1,Correct
003,21,f,0,0,10,10,1,0,7 + 1 + 4 + 1 - 1,12,13,11,12,275.6979026000481,NA,275.6979056999553,280.7183028999716,281.39709019998554,281.3970958000282,282.9137659999542,283.9319416999351,e,12,0.6787873000139371,1,Correct
003,21,f,0,0,11,11,3,0,7 - 6 + 8 + 1 + 7,17,15,17,16,285.44906030001584,NA,285.4490633000387,290.4693185000215,291.077073100023,291.0770783999469,292.5937442999566,293.611615599948,w,17,0.6077546000014991,1,Correct
003,21,f,0,0,12,12,1,0,8 + 1 + 1 + 1 - 4,7,7,8,5,295.12856179999653,NA,295.1285647000186,300.14808419998735,300.6850771999452,300.68508339999244,302.2017061000224,303.21987449994776,q,7,0.5369929999578744,1,Correct
003,21,f,0,0,13,13,1,0,3 + 1 + 8 + 1 + 1,14,12,14,13,304.7371859999839,NA,304.7371891000075,309.7741528999759,310.2929606999969,310.2929662000388,311.8098568000132,312.8371744999895,w,14,0.5188078000210226,1,Correct
003,21,f,0,0,14,14,4,0,2 + 9 - 4 + 8 + 7,22,23,22,21,314.35432319995016,NA,314.35432629997376,319.3747299000388,319.90111099998467,319.90111680002883,321.4185854999814,322.4364514000481,w,22,0.5263810999458656,1,Correct
003,21,f,0,0,15,15,1,0,8 + 1 + 1 - 1 - 4,5,6,3,5,323.95363839995116,NA,323.9536415999755,328.97350840002764,329.87681659997907,329.876822500024,331.39341909997165,332.41189220000524,e,5,0.9033081999514252,1,Correct
003,21,f,0,1,16,0,2,0,8 + 1 + 1 + 9 - 4,15,16,15,14,342.63843349996023,NA,342.6384358999785,347.6575580999488,348.15686460002325,348.156870399951,349.6734273999464,350.6915148999542,w,15,0.49930650007445365,1,Correct
003,21,f,0,1,17,1,2,0,3 + 1 + 8 - 5 - 1,6,6,7,5,352.2086620000191,NA,352.2086649000412,357.228493600036,357.7172490999801,357.71725600003265,359.23436190001667,360.25243550003506,q,6,0.48875549994409084,1,Correct
003,21,f,0,1,18,2,3,0,3 + 8 + 1 + 5 - 9,8,9,8,7,361.76989720005076,NA,361.76990029995795,366.78967560001183,370.1408811999718,370.1408873000182,371.6574799999362,372.67550819995813,w,8,3.3512055999599397,1,Correct
003,21,f,0,1,19,3,3,0,4 + 8 - 9 + 1 + 7,11,9,13,11,374.1929454000201,NA,374.1929483000422,379.2135838000104,379.8448509000009,379.84485650004353,381.36185530002695,382.37995530001353,e,11,0.6312670999905095,1,Correct
003,21,f,0,1,20,4,1,0,4 + 1 + 8 + 1 - 1,13,13,15,14,383.89697530004196,NA,383.8969782999484,388.9167783999583,389.4848074000329,389.4848131999606,391.0011269999668,392.01918519998435,q,13,0.5680290000746027,1,Correct
003,21,f,0,1,21,5,3,0,2 + 1 + 9 - 7 + 6,11,11,12,13,393.53657240001485,NA,393.5365754000377,398.556936900015,399.1408861000091,399.14089179993607,400.6578287000302,401.67613010003697,q,11,0.5839491999940947,1,Correct
003,21,f,0,1,22,6,4,0,3 + 8 - 5 + 9 - 7,8,6,7,8,403.1943284999579,NA,403.19433139998,408.2150365000125,410.5009166999953,410.5009240000509,412.0177746999543,413.0358772999607,e,8,2.2858801999827847,1,Correct
003,21,f,0,1,23,7,3,0,7 + 1 + 9 + 5 - 6,16,14,15,16,414.5532346999971,NA,414.5532376000192,419.5733430000255,422.8449238999747,422.84492970001884,424.36208889994305,425.3800556999631,q,14,3.2715808999491856,0,Incorrect
003,21,f,0,1,24,8,2,0,6 + 1 + 7 + 5 - 1,18,16,17,18,426.8971495999722,NA,426.897152599995,431.91731479996815,432.52476770000067,432.52477370004635,434.04118439997546,435.05960679997224,e,18,0.6074529000325128,1,Correct
003,21,f,0,1,25,9,2,0,8 + 1 + 4 - 7 + 1,7,7,5,6,436.5768685999792,NA,436.57687160000205,441.5971318000229,442.18881860002875,442.1888243999565,443.7062748000026,444.72471450001467,e,6,0.5916868000058457,0,Incorrect
003,21,f,0,1,26,10,2,0,4 + 9 + 1 - 7 - 1,6,6,8,5,446.2420428999467,NA,446.2420466999756,451.26260909996927,451.8366044999566,451.8366102,453.3534471000312,454.3715826999396,q,6,0.5739953999873251,1,Correct
003,21,f,0,1,27,11,3,0,6 - 8 + 5 + 7 + 9,19,17,18,19,455.88887509994674,NA,455.8888782999711,460.9094458000036,465.7407905999571,465.74079619999975,467.25779219996184,468.27537909999955,w,18,4.831344799953513,0,Incorrect
003,21,f,0,1,28,12,3,0,2 - 4 + 9 + 7 + 1,15,13,15,16,469.7925525000319,NA,469.7925557999406,474.81265149998944,475.69260710000526,475.6926130000502,477.21022330003325,478.22857259993907,e,16,0.8799556000158191,0,Incorrect
003,21,f,0,1,29,13,4,0,7 + 6 - 9 + 8 - 3,9,7,9,8,479.7456075999653,NA,479.74561079998966,484.76609779999126,488.17287050001323,488.17287639994174,489.6896459000418,490.7074353999924,w,9,3.4067727000219747,1,Correct
003,21,f,0,1,30,14,3,0,2 + 1 + 9 - 5 + 6,13,14,11,13,492.2247284000041,NA,492.2247313000262,497.2441710999701,497.9326890000375,497.9326946999645,499.4493452999741,500.46779050002806,e,13,0.6885179000673816,1,Correct
003,21,f,0,1,31,15,1,0,6 + 1 + 1 + 9 - 1,16,16,15,14,501.98500750004314,NA,501.98501049994957,507.0045435000211,507.83663819998037,507.8366441000253,509.3533702000277,510.37182010000106,q,16,0.8320946999592707,1,Correct
003,21,f,0,2,32,0,2,0,6 + 1 + 1 + 7 - 9,6,8,6,4,531.4939803000307,NA,531.4939826000482,536.51405290002,537.7086146000074,537.7086204999359,539.2624034000328,540.2804578000214,w,6,1.1945616999873891,1,Correct
003,21,f,0,2,33,1,4,0,2 + 9 - 4 + 8 + 7,22,21,22,23,541.7975653000176,NA,541.7975681000389,546.8179832999595,548.0526174999541,548.0526234999998,549.5698674999876,550.5882711999584,q,21,1.2346341999946162,0,Incorrect
003,21,f,0,2,34,2,4,0,5 + 8 - 4 - 6 + 9,12,12,14,13,552.1052045000251,NA,552.1052074000472,557.1249439000385,557.9406085000373,557.9406146999681,559.4574874000391,560.4753644999582,q,12,0.8156645999988541,1,Correct
003,21,f,0,2,35,3,3,0,6 + 8 + 7 + 1 - 9,13,13,15,14,561.9931021999801,NA,561.9931051000021,567.0138170999708,567.8605735000456,567.8605802999809,569.3771703999955,570.3955232000444,q,13,0.8467564000748098,1,Correct
003,21,f,0,2,36,4,3,0,5 + 6 + 7 - 1 - 9,8,8,7,9,571.912200300023,NA,571.9122033000458,576.933161300025,577.5806885999627,577.5806946000084,579.0978273999644,580.1158558999887,q,8,0.6475272999377921,1,Correct
003,21,f,0,2,37,5,1,0,8 + 1 + 1 + 1 - 4,7,8,7,5,581.6333649000153,NA,581.6333681000397,586.652892400045,587.1404513999587,587.1404572000029,588.6563335999381,589.6741596000502,w,7,0.48755899991374463,1,Correct
003,21,f,0,2,38,6,3,0,6 - 1 + 7 - 8 + 9,13,11,12,13,591.1912072999403,NA,591.1912103999639,596.2112429999979,598.5245721000247,598.5245781999547,600.0420332000358,601.0602383000078,w,12,2.313329100026749,0,Incorrect
003,21,f,0,2,39,7,4,0,4 + 7 + 8 - 3 + 9,25,25,24,26,602.5767196000088,NA,602.5767228000332,607.5974494999973,609.3406360000372,609.3406416999642,610.8576095999451,611.8759996000445,q,25,1.743186500039883,1,Correct
003,21,f,0,2,40,8,2,0,4 + 1 + 9 + 1 - 6,9,8,9,7,613.3931184000103,NA,613.3931215000339,618.4123956999974,619.204547900008,619.2045536999358,620.7215343000134,621.7394927999703,w,9,0.7921522000106052,1,Correct
003,21,f,0,2,41,9,1,0,2 + 1 + 1 + 7 + 1,12,12,11,14,623.2566220000153,NA,623.2566250000382,628.2770743999863,628.860564499977,628.8605705000227,630.3777834000066,631.3961070999503,q,12,0.5834900999907404,1,Correct
003,21,f,0,2,42,10,2,0,4 + 9 - 7 + 1 - 1,6,8,6,5,632.9134739999427,NA,632.9134768999647,637.9823807999492,638.4844409000361,638.4844465999631,640.0008384999819,641.0191146000288,w,6,0.5020601000869647,1,Correct
